timestamp,lat,lon,alt,alt_ellipsoid,delta_alt,vel_n,vel_e,vel_d,yaw,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
749377269,30.65912413812737,-84.19897720730103,142.10976,108.13536,-0.0,0.1408576,4.7433763,0.06906845,1.5196629,0.7484324,1.1583233,0.0,2,0,0,0
749576468,30.659124438976658,-84.19896663781489,142.09743,108.12535,-0.0,0.1612726,5.120664,0.012709419,1.5175173,0.74842536,1.1586738,0.0,2,0,0,0
749783668,30.659124790791907,-84.19895496058538,142.09494,108.12552,-0.0,0.18854177,5.391369,0.015525062,1.5185415,0.7485758,1.1586863,0.0,2,0,0,0
749983668,30.659125166075572,-84.1989433363156,142.09515,108.12843,-0.0,0.19688094,5.499734,0.004220279,1.5227646,0.7485778,1.1583921,0.0,2,0,0,0
750182871,30.659125539437316,-84.19893171587451,142.09909,108.135284,-0.0,0.1817648,5.489722,-0.042576708,1.5312998,0.7485912,1.1587355,0.0,2,0,0,0
750382877,30.659125906641172,-84.19892034429218,142.1138,108.15311,-0.0,0.18377104,5.2782063,-0.06329088,1.5428393,0.7485919,1.1584374,0.0,2,0,0,0
750586068,30.659126246168462,-84.19890957061043,142.1294,108.17196,-0.0,0.1596365,4.8986564,-0.023978034,1.5555861,0.7486195,1.1587831,0.0,2,0,0,0
750793272,30.65912655048681,-84.19889959710711,142.1351,108.18107,-0.0,0.13068357,4.449478,0.04285322,1.5637199,0.7488682,1.1589422,0.0,2,0,0,0
750993279,30.659126774081265,-84.19889101721799,142.13522,108.18477,-0.0,0.09820935,3.98689,0.04977332,1.5653152,0.7488422,1.1586419,0.0,2,0,0,0
751200517,30.65912694242856,-84.1988831870996,142.13202,108.18504,-0.0,0.05464689,3.5440705,0.034623545,1.5618232,0.7489874,1.1592867,0.0,2,0,0,0
751400468,30.659127041845462,-84.19887663765091,142.13605,108.19214,-0.0,0.027036259,3.0542727,-0.018466044,1.5546926,0.7489533,1.1589816,0.0,2,0,0,0
751607668,30.6591270847973,-84.1988710657741,142.14816,108.20731,-0.0,0.0005402608,2.4727056,0.05788747,1.5445031,0.7491185,1.1590265,0.0,2,0,0,0
751806874,30.659127089289097,-84.19886685496438,142.13927,108.2014,-0.0,-0.014604968,2.0043402,0.07463471,1.5356421,0.7490843,1.1587423,0.0,2,0,0,0
752014868,30.65912708160556,-84.19886315654863,142.12811,108.19263,-0.0,-0.0146810375,1.8474166,0.0076156696,1.5279804,0.74925315,1.1587654,0.0,2,0,0,0
752218068,30.659127078725238,-84.19885946387527,142.13068,108.197044,-0.0,-0.008238263,2.0126934,-0.051039364,1.5228676,0.7492592,1.1591191,0.0,2,0,0,0
752417274,30.659127085681114,-84.19885517713162,142.14781,108.215546,-0.0,-0.014184166,2.4208567,-0.09801306,1.5203967,0.7493487,1.1589797,0.0,2,0,0,0
752625272,30.659127119153315,-84.19884946806468,142.155,108.22418,-0.0,0.004483527,2.9746208,0.029569715,1.5210042,0.7495424,1.1589965,0.0,2,0,0,0
752824499,30.65912717999485,-84.19884273931424,142.14,108.2103,-0.0,0.022584086,3.496933,0.043571778,1.5226758,0.7495284,1.1593465,0.0,2,0,0,0
753024474,30.659127274640028,-84.19883478668828,142.1244,108.19615,-0.0,0.049723644,4.0088496,0.037725244,1.5255336,0.7495007,1.1590512,0.0,2,0,0,0
753231668,30.65912741076501,-84.19882549915692,142.10242,108.17597,-0.0,0.061728325,4.40535,0.037435044,1.5281781,0.74963725,1.1590654,0.0,2,0,0,0
753430874,30.659127556466206,-84.19881582238476,142.08304,108.15863,-0.0,0.07457315,4.67824,0.023676464,1.5313175,0.7496153,1.1594146,0.0,2,0,0,0
753638868,30.659127750264297,-84.19880522355598,142.07324,108.15134,-0.0,0.10672119,4.845368,-0.011970639,1.5363536,0.7497794,1.1594278,0.0,2,0,0,0
753842068,30.65912798097921,-84.19879467832368,142.07793,108.158844,-0.0,0.12621629,4.9103055,-0.022922669,1.5422848,0.7497745,1.1591593,0.0,2,0,0,0
754042077,30.659128250951046,-84.19878428431664,142.09204,108.1757,-0.0,0.1341555,4.8935227,-0.050184656,1.5487548,0.74983704,1.1596373,0.0,2,0,0,0
754249275,30.65912855083072,-84.19877380288708,142.11227,108.19889,-0.0,0.1452119,4.6805434,-0.1168675,1.5536091,0.7499959,1.1596448,0.0,2,0,0,0
754452487,30.65912886258582,-84.19876432390836,142.13528,108.225044,-0.0,0.14573814,4.223354,-0.104164965,1.5564841,0.75000966,1.159989,0.0,2,0,0,0
754652468,30.659129158657358,-84.19875615686088,142.15193,108.2449,-0.0,0.14925775,3.6814024,-5.3817406e-05,1.55812,0.7500867,1.15923,0.0,2,0,0,0
754851668,30.659129444925128,-84.19874901906657,142.12494,108.22103,-0.0,0.14338787,3.371848,0.1241899,1.5553575,0.7500775,1.1595911,0.0,2,0,0,0
755051698,30.659129719426183,-84.19874234963743,142.0915,108.190384,-0.0,0.13995269,3.2014325,0.04646151,1.5516329,0.75004345,1.1592996,0.0,2,0,0,0
755258913,30.65912999229694,-84.19873590418084,142.08394,108.185455,-0.0,0.11642032,2.9346066,-0.014104598,1.5485401,0.7502072,1.159352,0.0,2,0,0,0
755458068,30.659130218853583,-84.19873037184729,142.09445,108.19879,-0.0,0.11092607,2.5572503,-0.0084720235,1.5479898,0.7501938,1.1596785,0.0,2,0,0,0
755666068,30.659130394134543,-84.19872546549317,142.09177,108.199005,-0.0,0.07476746,2.1714315,0.04264881,1.5485699,0.75037694,1.1596957,0.0,2,0,0,0
755865271,30.659130510601315,-84.1987213025293,142.08177,108.1914,-0.0,0.047140732,2.042652,-0.0030553045,1.5484195,0.7503748,1.1600219,0.0,2,0,0,0
756072476,30.659130584098204,-84.19871689773058,142.08151,108.19324,-0.0,0.025594544,2.1914032,-0.035765637,1.5480989,0.74832755,1.1585149,0.0,2,0,0,0
756272468,30.65913063012338,-84.1987121407045,142.09091,108.204254,-0.0,0.019328821,2.469756,-0.024960764,1.5469575,0.7483177,1.1582199,0.0,2,0,0,0
756479668,30.659130670317264,-84.19870648332255,142.09125,108.20615,-0.0,0.0074470052,2.7703063,0.0033041202,1.5445724,0.7485072,1.1588743,0.0,2,0,0,0
756679674,30.659130705261994,-84.19870036906289,142.08493,108.20149,-0.0,0.023153033,3.0090137,0.021790504,1.5418907,0.7484712,1.1585786,0.0,2,0,0,0
756878876,30.659130757188624,-84.19869380558043,142.07544,108.193634,-0.0,0.028950037,3.1775475,-0.0023052483,1.5373052,0.7484584,1.1582869,0.0,2,0,0,0
757082118,30.659130823769907,-84.19868686817097,142.06934,108.18938,-0.0,0.030754397,3.1892006,-0.019001793,1.53441,0.7484479,1.158628,0.0,2,0,0,0
757290074,30.659130887735554,-84.1986798248375,142.06497,108.187164,-0.0,0.031112585,3.1262784,-0.034794655,1.5337963,0.7486885,1.1587868,0.0,2,0,0,0
757489270,30.659130958325942,-84.19867328942942,142.06268,108.18712,-0.0,0.036900613,2.9992418,-0.0025697243,1.5339866,0.7486837,1.1591195,0.0,2,0,0,0
757694874,30.65913103675071,-84.19866692439274,142.0646,108.19112,-0.0,0.04753402,2.8350396,-0.008219715,1.5354404,0.7488268,1.1591153,0.0,2,0,0,0
757896468,30.659131124959565,-84.19866110748133,142.06854,108.197205,-0.0,0.054553255,2.644233,-0.054057024,1.5372685,0.7487644,1.1587176,0.0,2,0,0,0
758095668,30.659131225419777,-84.19865580104715,142.06924,108.20006,-0.0,0.057149667,2.4337196,-0.0031081894,1.5389373,0.7488303,1.1591562,0.0,2,0,0,0
758302102,30.65913132658653,-84.19865076771889,142.07132,108.204285,-0.0,0.051604908,2.2412212,-0.0092394985,1.540487,0.7489824,1.1591703,0.0,2,0,0,0
758502875,30.65913140432799,-84.19864626975733,142.07167,108.20676,-0.0,0.043822505,2.0719078,-0.010976033,1.5403659,0.7489723,1.1588746,0.0,2,0,0,0
758706068,30.65913146398031,-84.19864209978003,142.07568,108.212875,-0.0,0.033657,1.8736391,-0.047186844,1.5396361,0.74899733,1.1586118,0.0,2,0,0,0
758906068,30.659131489920245,-84.19863852770412,142.0839,108.223175,-0.0,0.024956623,1.5531197,-0.038311772,1.539109,0.74910253,1.1590912,0.0,2,0,0,0
759113317,30.659131485854548,-84.19863557522454,142.0838,108.22537,-0.0,0.011488602,1.2039381,0.007448791,1.5398264,0.7492933,1.1591101,0.0,2,0,0,0
759312468,30.659131481019102,-84.19863333167207,142.07764,108.22147,-0.0,0.0062404065,1.0239362,-0.040946104,1.5405663,0.74929285,1.1588492,0.0,2,0,0,0
759512474,30.65913149979105,-84.19863114937458,142.09085,108.23639,-0.0,0.021077333,1.1800123,-0.18728836,1.5409359,0.7492644,1.1585677,0.0,2,0,0,0
759719668,30.659131556096042,-84.19862808585977,142.13599,108.28283,-0.0,0.031087337,1.7213744,-0.22242227,1.5411905,0.7494423,1.1586312,0.0,2,0,0,0
759919682,30.659131661972943,-84.19862365361938,142.17477,108.32182,-0.0,0.05248549,2.451564,-0.0426342,1.5403525,0.7494323,1.1589756,0.0,2,0,0,0
760118903,30.659131794617924,-84.19861753296864,142.16954,108.31674,-0.0,0.07365132,3.2421262,0.10029985,1.5400249,0.7494116,1.1587278,0.0,2,0,0,0
760326077,30.659131966630344,-84.1986093920952,142.1359,108.28377,-0.0,0.10173516,3.9667408,0.16909398,1.5392798,0.7495431,1.1593678,0.0,2,0,0,0
760526068,30.659132168331574,-84.19860008413721,142.09778,108.24668,-0.0,0.121773124,4.546711,0.108496405,1.5386844,0.74950045,1.1590823,0.0,2,0,0,0
760729281,30.65913239835407,-84.19858967418081,142.07364,108.224075,-0.0,0.13590811,4.836712,0.029789481,1.538193,0.74949676,1.1588278,0.0,2,0,0,0
760929294,30.659132645792614,-84.1985791225648,142.07556,108.22783,-0.0,0.13692297,4.838583,-0.08912334,1.5375059,0.7495728,1.1587021,0.0,2,0,0,0
761136468,30.659132891587245,-84.19856861880625,142.11052,108.26508,-0.0,0.13692535,4.512121,-0.20666987,1.5400307,0.7497895,1.1587694,0.0,2,0,0,0
761335668,30.659133135968517,-84.19855938677738,142.12987,108.28693,-0.0,0.14400563,4.2320757,0.052187584,1.5423472,0.7497932,1.1591078,0.0,2,0,0,0
761543674,30.65913340382261,-84.19855025811792,142.10986,108.26897,-0.0,0.13704449,4.1180954,0.03523861,1.5020056,0.74997586,1.1591442,0.0,2,0,0,0
761742868,30.659133632351693,-84.19854190666601,142.1123,108.27361,-0.0,0.10641925,3.9054966,-0.060379703,1.3540398,0.74997944,1.1589012,0.0,2,0,0,0
761946068,30.65913378173741,-84.19853403060533,142.13986,108.3035,-0.0,0.038755216,3.5518498,-0.09787649,1.171958,0.74995583,1.1592398,0.0,2,0,0,0
762146068,30.659133772983417,-84.19852722465156,142.16321,108.32878,-0.0,-0.044330604,3.0693934,-0.057760566,0.9798905,0.750019,1.1591156,0.0,2,0,0,0
762345278,30.659133559446474,-84.19852166237222,142.17038,108.33775,-0.0,-0.15041898,2.4691334,-0.008918691,0.81433016,0.7500028,1.159476,0.0,2,0,0,0
762545271,30.65913316954302,-84.19851748223171,142.16344,108.332275,-0.0,-0.21929441,1.7959971,0.09291736,0.6876455,0.74997836,1.1591898,0.0,2,0,0,0
762752474,30.659132680527826,-84.19851464019327,142.14151,108.31174,-0.0,-0.23769753,1.1308296,0.123401836,0.6153378,0.7501198,1.1592152,0.0,2,0,0,0
762951681,30.659132265444498,-84.19851316303908,142.12592,108.29729,-0.0,-0.1852423,0.6031916,0.10521391,0.5800744,0.750094,1.1589674,0.0,2,0,0,0
763159669,30.659131987248536,-84.19851264493221,142.11288,108.285324,-0.0,-0.12988496,0.19152068,0.06338619,0.5602298,0.75028825,1.1596205,0.0,2,0,0,0
763358868,30.65913185333153,-84.19851284275649,142.10648,108.279816,-0.0,-0.09146419,-0.09896134,0.061551824,0.5520654,0.75030947,1.1593759,0.0,2,0,0,0
763558868,30.659131815232918,-84.198513496811,142.10645,108.280594,-0.0,-0.06308776,-0.30936903,0.05215522,0.5443972,0.75035024,1.1591029,0.0,2,0,0,0
763766077,30.65913184357661,-84.19851447884106,142.10863,108.28345,-0.0,-0.0518862,-0.44893143,0.051338375,0.53593624,0.7505815,1.1591393,0.0,2,0,0,0
763969271,30.659131910765165,-84.19851559167724,142.108,108.28331,-0.0,-0.03743865,-0.5291839,0.058348797,0.52543813,0.7483622,1.1579639,0.0,2,0,0,0
764169275,30.659132021592605,-84.19851671982323,142.10881,108.28438,-0.0,-0.01995208,-0.55333066,0.05707918,0.498568,0.75081015,1.1593852,0.0,2,0,0,0
764368468,30.65913218071786,-84.19851777522108,142.10855,108.28412,-0.0,0.0033093402,-0.5412345,0.050446153,0.4554521,0.74853957,1.158203,0.0,2,0,0,0
764575668,30.65913243054133,-84.19851872723761,142.11296,108.28821,-0.0,0.07150758,-0.47796994,0.007006107,0.4151587,0.7487625,1.1582379,0.0,2,0,0,0
764775698,30.659132931328205,-84.19851938953165,142.12335,108.29779,-0.0,0.26437348,-0.35057542,0.03438183,0.36545494,0.74879074,1.1579676,0.0,2,0,0,0
764982868,30.65913388685525,-84.19851971996763,142.12573,108.29898,-0.0,0.4848054,-0.23634036,0.056232564,0.3075248,0.74903846,1.1580338,0.0,2,0,0,0
765182868,30.659135096094943,-84.19851982193823,142.12314,108.29491,-0.0,0.5663529,-0.18268271,0.07074583,0.26833513,0.7490683,1.1583674,0.0,2,0,0,0
765390068,30.659136373527478,-84.19851981606318,142.11655,108.28685,-0.0,0.51318145,-0.1512738,0.07229904,0.23728146,0.74928784,1.1583977,0.0,2,0,0,0
765589280,30.659137456781313,-84.1985197515032,142.10776,108.276474,-0.0,0.40304875,-0.12325856,0.036702525,0.21499681,0.7493421,1.1587582,0.0,2,0,0,0
765789268,30.65913833035128,-84.19851964548853,142.10077,108.267815,-0.0,0.2916094,-0.11796102,0.03592424,0.1966978,0.74939,1.1584779,0.0,2,0,0,0
765992468,30.65913901729441,-84.19851953885507,142.10266,108.2678,-0.0,0.24148184,-0.104269736,-0.011228747,0.17308287,0.74943674,1.1582311,0.0,2,0,0,0
766191680,30.65913963219386,-84.19851942903857,142.10965,108.27259,-0.0,0.21648239,-0.09600191,-0.036925845,0.12514544,0.74954385,1.1587108,0.0,2,0,0,0
766391668,30.659140205925386,-84.19851931603583,142.12439,108.28502,-0.0,0.20156348,-0.0908527,-0.02962403,0.022913357,0.7495537,1.1584245,0.0,2,0,0,0
766594868,30.659140745487345,-84.19851919793184,142.1452,108.30313,-0.0,0.16884093,-0.07097579,-0.03383441,-0.09171345,0.7495824,1.1587791,0.0,2,0,0,0
766802874,30.659141260482812,-84.19851903899212,142.15622,108.31123,-0.0,0.14270125,-0.05751224,0.038034342,-0.184805,0.74989074,1.1583543,0.0,2,0,0,0
767002068,30.659141693831778,-84.19851891579434,142.1593,108.31107,-0.0,0.09958175,-0.06144525,0.046511408,-0.31418884,0.749914,1.1587169,0.0,2,0,0,0
767205288,30.65914211771863,-84.19851887682648,142.16754,108.31531,-0.0,0.13726307,-0.10880162,-0.0032814164,-0.48265076,0.7499023,1.1590403,0.0,2,0,0,0
767413295,30.659142742517716,-84.19851902033392,142.17937,108.322784,-0.0,0.30401894,-0.21599625,-0.02892249,-0.5699192,0.7501967,1.1592078,0.0,2,0,0,0
767612468,30.659143843657194,-84.19851956068918,142.19244,108.33079,-0.0,0.6606143,-0.44473454,-0.012386147,-0.6133187,0.7502289,1.1589397,0.0,2,0,0,0
767812476,30.659145750360242,-84.19852074607839,142.20392,108.33665,-0.0,1.133328,-0.7669271,-0.018637152,-0.6344738,0.75023925,1.1592561,0.0,2,0,0,0
768019668,30.659148790345178,-84.19852288530728,142.2146,108.33821,-0.0,1.7338927,-1.2174273,-0.020489197,-0.6399895,0.7504337,1.1592376,0.0,2,0,0,0
768218876,30.659152785901735,-84.19852593819421,142.20183,108.322174,-0.0,2.2683175,-1.6482909,0.122822456,-0.6392332,0.7504733,1.1596086,0.0,2,0,0,0
768426874,30.65915792051014,-84.19853003106385,142.17482,108.286026,-0.0,2.6743917,-1.9781703,0.13115078,-0.6377915,0.75067747,1.1596115,0.0,2,0,0,0
768626068,30.659163355939626,-84.19853442125671,142.17969,108.28475,-0.0,2.8442848,-2.0967357,-0.06681106,-0.6361864,0.7507026,1.1593298,0.0,2,0,0,0
768825272,30.659168850654076,-84.19853885930128,142.22466,108.32321,-0.0,2.7929056,-2.052324,-0.12128926,-0.6335656,0.75071734,1.1596333,0.0,2,0,0,0
769033269,30.659174216914305,-84.1985431544256,142.2726,108.364586,-0.0,2.5371928,-1.8441654,-0.10829128,-0.63337755,0.7509373,1.1596317,0.0,2,0,0,0
769232468,30.6591788137028,-84.1985468242933,142.31058,108.39527,-0.0,2.3599908,-1.7158366,-0.07143328,-0.6326085,0.7509358,1.1593522,0.0,2,0,0,0
769432498,30.659183180903046,-84.19855036656536,142.32567,108.402374,-0.0,2.3481,-1.7373337,0.052367184,-0.6305001,0.7508977,1.1596583,0.0,2,0,0,0
769639668,30.65918768301,-84.19855409323428,142.32623,108.39475,-0.0,2.3575788,-1.7713526,0.028601095,-0.6312601,0.75109094,1.1596925,0.0,2,0,0,0
769838874,30.65919197116895,-84.1985576463628,142.32845,108.38824,-0.0,2.3028185,-1.7130744,0.08175966,-0.63179344,0.75103396,1.1599987,0.0,2,0,0,0
770038868,30.659196075292172,-84.19856098829999,142.34872,108.40018,-0.0,2.1618125,-1.5910726,0.067155264,-0.63103265,0.75096023,1.1596842,0.0,2,0,0,0
770242068,30.6591999941457,-84.19856413244597,142.36908,108.411316,-0.0,2.0607543,-1.4842331,0.10282557,-0.6289158,0.75091964,1.1600183,0.0,2,0,0,0
770441277,30.659203657742594,-84.19856705392209,142.38275,108.41495,-0.0,1.9826492,-1.4342767,0.0812273,-0.6333192,0.7509632,1.1598642,0.0,2,0,0,0
770649277,30.659207321615128,-84.19856999198898,142.38083,108.40288,-0.0,1.9085407,-1.3853145,0.15302828,-0.66689694,0.7510962,1.159859,0.0,2,0,0,0
770848468,30.659210675476988,-84.19857269335337,142.37881,108.39026,-0.0,1.7955416,-1.307611,0.11203085,-0.7173809,0.75103176,1.1595801,0.0,2,0,0,0
771056478,30.65921385930418,-84.19857523584889,142.38995,108.39044,-0.0,1.5635144,-1.144827,0.07202765,-0.8653043,0.7511516,1.1595888,0.0,2,0,0,0
771255702,30.659216388514924,-84.19857711670358,142.4036,108.39285,-0.0,1.2554836,-0.80085754,0.13234927,-0.9962115,0.75107753,1.1599039,0.0,2,0,0,0
771454875,30.65921833254198,-84.1985782912433,142.3938,108.371605,-0.0,0.93210196,-0.46523517,0.19444174,-1.0977569,0.75103205,1.159631,0.0,2,0,0,0
771662882,30.659219739563838,-84.198578920902,142.3765,108.341934,-0.0,0.6278652,-0.3011182,0.10018228,-1.1816154,0.751169,1.1602566,0.0,2,0,0,0
771862077,30.65922066217273,-84.19857946319102,142.38359,108.33629,-0.0,0.47144607,-0.43608543,0.012834942,-1.3491244,0.75112087,1.1599739,0.0,2,0,0,0
772070087,30.659221410419413,-84.1985806825207,142.40071,108.34019,-0.0,0.3766609,-0.76906985,0.10256165,-1.5536314,0.7488858,1.1584215,0.0,2,0,0,0
772277278,30.659221952067405,-84.19858273076188,142.40448,108.329704,-0.0,0.21408084,-1.1235614,0.046833787,-1.6722181,0.74899954,1.1590234,0.0,2,0,0,0
772476468,30.65922222097108,-84.19858557027352,142.39145,108.30234,-0.0,0.033271715,-1.5362009,0.08586635,-1.7409936,0.74896103,1.1587476,0.0,2,0,0,0
772684468,30.659222213857536,-84.19858947160981,142.36452,108.26154,-0.0,-0.13699828,-1.8835143,0.12541659,-1.7839147,0.7490836,1.1587569,0.0,2,0,0,0
772887668,30.659221968012382,-84.19859391280212,142.34329,108.22677,-0.0,-0.25499538,-2.0349386,0.038868885,-1.8038627,0.7490579,1.1584992,0.0,2,0,0,0
773086874,30.659221613628663,-84.19859844652986,142.34247,108.21295,-0.0,-0.30610108,-2.0002244,-0.045484006,-1.7934527,0.7490974,1.1583575,0.0,2,0,0,0
773286868,30.65922126100507,-84.19860266886523,142.34715,108.20508,-0.0,-0.2994262,-1.7356163,-0.020370811,-1.7610348,0.7490483,1.1586727,0.0,2,0,0,0
773494079,30.65922093316873,-84.19860622629915,142.34586,108.191696,-0.0,-0.29794922,-1.3233579,0.066950835,-1.7107462,0.74922794,1.1587164,0.0,2,0,0,0
773693282,30.659220623641836,-84.19860874682078,142.31789,108.15175,-0.0,-0.3007694,-0.96470594,0.15279716,-1.6814259,0.74920285,1.1590296,0.0,2,0,0,0
773897276,30.65922028237179,-84.19861068731394,142.27644,108.09898,-0.0,-0.28135028,-0.7325378,0.08611561,-1.6721038,0.74920076,1.1593333,0.0,2,0,0,0
774104474,30.659220057852632,-84.19861225769786,142.26202,108.0729,-0.0,-0.19525348,-0.5890085,0.031965673,-1.6634818,0.7494875,1.1595141,0.0,2,0,0,0
774304517,30.659220011294018,-84.1986135511287,142.26112,108.06058,-0.0,-0.11918799,-0.54352534,0.00014242902,-1.6484449,0.7494873,1.1591998,0.0,2,0,0,0
774511674,30.659220064908716,-84.19861482668252,142.25098,108.03938,-0.0,-0.08823743,-0.5331198,-0.0034463648,-1.6269897,0.74970007,1.1592281,0.0,2,0,0,0
774710868,30.659220132389397,-84.19861618391154,142.24149,108.01859,-0.0,-0.09571266,-0.6299116,-0.010389655,-1.6109864,0.749704,1.1589226,0.0,2,0,0,0
774910868,30.659220159691053,-84.19861791188004,142.2312,107.99748,-0.0,-0.11130535,-0.8479332,-0.045843557,-1.5922381,0.74970514,1.1592357,0.0,2,0,0,0
775114068,30.659220141475775,-84.19862019372286,142.21255,107.96846,-0.0,-0.11617246,-1.0600923,-0.023531679,-1.5541769,0.74971807,1.1589645,0.0,2,0,0,0
775314096,30.65922013659464,-84.19862278312789,142.20708,107.95316,-0.0,-0.11968676,-1.1293213,-0.07577747,-1.5184188,0.74979025,1.1594267,0.0,2,0,0,0
775521272,30.659220149146712,-84.1986254465506,142.216,107.95283,-0.0,-0.1064021,-1.0288622,-0.13789189,-1.4755356,0.74997914,1.1600686,0.0,2,0,0,0
775720468,30.65922017730867,-84.19862766394071,142.22742,107.95166,-0.0,-0.09835369,-0.82906544,-0.11568084,-1.4016591,0.7499586,1.159752,0.0,2,0,0,0
775928468,30.65922022959282,-84.19862949208814,142.23163,107.94788,-0.0,-0.084727995,-0.6339996,-0.07410334,-1.3548396,0.7501077,1.1597522,0.0,2,0,0,0
776127668,30.65922028281004,-84.19863095715732,142.23853,107.94702,-0.0,-0.04476773,-0.6195893,-0.11855146,-1.3100659,0.75008184,1.1594745,0.0,2,0,0,0
776327674,30.659220445824566,-84.19863264491171,142.25392,107.95488,-0.0,0.0766205,-0.87408364,-0.104413755,-1.2587998,0.7500353,1.1597811,0.0,2,0,0,0
776534879,30.65922093962164,-84.19863524319915,142.27322,107.96636,-0.0,0.30186576,-1.3408601,-0.045582935,-1.2192088,0.75019056,1.1598132,0.0,2,0,0,0
776734106,30.65922185231108,-84.19863889813524,142.27394,107.95932,-0.0,0.5383833,-1.88586,0.06940362,-1.1956059,0.7501349,1.1594994,0.0,2,0,0,0
776934068,30.659223223013683,-84.19864376285979,142.2803,107.95803,-0.0,0.7781458,-2.4405558,-0.01958143,-1.1827145,0.7500927,1.159802,0.0,2,0,0,0
777141277,30.65922512213682,-84.19864998029983,142.29073,107.96069,-0.0,1.0328046,-2.9440203,0.036872495,-1.1910981,0.7502542,1.1598237,0.0,2,0,0,0
777344492,30.659227453449237,-84.19865707444369,142.30067,107.963196,-0.0,1.2511137,-3.3770022,0.06068909,-1.2621628,0.7501942,1.160119,0.0,2,0,0,0
777544468,30.659230051028334,-84.1986648238882,142.31224,107.966965,-0.0,1.3175527,-3.6698625,0.054770283,-1.3201934,0.75028884,1.159959,0.0,2,0,0,0
777751668,30.65923283515235,-84.19867331350868,142.33658,107.98337,-0.0,1.3505359,-3.8536968,-0.0050747255,-1.3623748,0.7504922,1.1599939,0.0,2,0,0,0
777951681,30.65923555052719,-84.19868182164153,142.35583,107.99394,-0.0,1.3616797,-4.0148697,0.04038685,-1.4058956,0.750509,1.159682,0.0,2,0,0,0
778150881,30.65923820224541,-84.19869055056353,142.3696,107.9989,-0.0,1.3122561,-4.176907,0.041742127,-1.4517316,0.7505123,1.1599892,0.0,2,0,0,0
778354068,30.65924074009148,-84.19869962088043,142.38307,108.00366,-0.0,1.1845611,-4.2572184,0.041289248,-1.4856542,0.7505366,1.1597075,0.0,2,0,0,0
778554068,30.65924298563377,-84.1987085227694,142.39615,108.00777,-0.0,1.0519167,-4.2199435,-0.06397573,-1.5064073,0.75064063,1.1601716,0.0,2,0,0,0
778753271,30.65924492006561,-84.19871716562218,142.40231,108.00494,-0.0,0.88109976,-4.100905,-0.012745319,-1.516397,0.7506485,1.1598817,0.0,2,0,0,0
778953268,30.659246544754996,-84.19872549200967,142.39641,107.990814,-0.0,0.7257554,-3.9660077,0.0051098415,-1.5229771,0.7506106,1.1601809,0.0,2,0,0,0
779160473,30.659247940957563,-84.1987337424868,142.37646,107.96265,-0.0,0.600737,-3.7701552,0.029953254,-1.5265634,0.75079,1.1602083,0.0,2,0,0,0
779359668,30.659249025051317,-84.19874122727705,142.35428,107.93338,-0.0,0.4665374,-3.5719721,0.012347404,-1.5250823,0.7507339,1.1598972,0.0,2,0,0,0
779567674,30.65924994459741,-84.19874852831164,142.33359,107.906235,-0.0,0.41131192,-3.3144011,-0.031276986,-1.522996,0.74857193,1.1583601,0.0,2,0,0,0
779766868,30.65925071368418,-84.19875503109982,142.31808,107.88476,-0.0,0.35590997,-3.1280751,0.0071562035,-1.5203438,0.7508424,1.1602287,0.0,2,0,0,0
779974074,30.659251423075453,-84.1987615064559,142.31332,107.87433,-0.0,0.3009836,-3.0342891,-0.009076767,-1.5172029,0.74867016,1.1587138,0.0,2,0,0,0
780174068,30.659252017305697,-84.19876760087863,142.31744,107.87311,-0.0,0.26718482,-2.9556231,-0.04605216,-1.5148062,0.74862957,1.1584141,0.0,2,0,0,0
780377271,30.659252567896786,-84.19877367999145,142.33072,107.88139,-0.0,0.23323186,-2.9084845,-0.055948727,-1.512026,0.74861336,1.158745,0.0,2,0,0,0
780576498,30.65925309926277,-84.19877958171479,142.34546,107.89106,-0.0,0.23298708,-2.870127,-0.03366251,-1.5098823,0.7486612,1.1585847,0.0,2,0,0,0
780776474,30.65925362870876,-84.19878550258134,142.35677,107.89752,-0.0,0.23377147,-2.8859117,-0.0013091136,-1.5074016,0.74862623,1.1588833,0.0,2,0,0,0
780983668,30.659254221983584,-84.19879168123352,142.35876,107.89488,-0.0,0.25133806,-2.9006944,0.0142489895,-1.5049404,0.74880296,1.158914,0.0,2,0,0,0
781183674,30.659254812095508,-84.19879777374273,142.35178,107.883156,-0.0,0.232896,-2.9387996,0.07906444,-1.5017687,0.74878633,1.1586071,0.0,2,0,0,0
781390878,30.659255435028033,-84.19880418848868,142.33913,107.86614,-0.0,0.2691517,-2.9541366,0.08433402,-1.4994103,0.74896467,1.1592523,0.0,2,0,0,0
781590074,30.659256038322,-84.1988104015974,142.33237,107.85481,-0.0,0.2637933,-2.9507926,0.07593618,-1.4971405,0.74893504,1.1589367,0.0,2,0,0,0
781798068,30.659256682114375,-84.19881684569397,142.3413,107.85907,-0.0,0.2570148,-2.913871,0.030729087,-1.4963964,0.7491017,1.158938,0.0,2,0,0,0
782001280,30.65925730778109,-84.1988231340963,142.34216,107.854935,-0.0,0.27880594,-2.9368587,0.120998554,-1.49476,0.7490977,1.159275,0.0,2,0,0,0
